1	1	1	Arts & Crafts Store	40.719810375488535	-74.00258103213994	-240	2012-04-03T18:00:09Z
1	507	111	Sushi Restaurant	40.683178	-73.96574578	-240	2012-04-03T23:36:34Z
1	527	111	Sushi Restaurant	40.62451266217383	-73.96507013702977	-240	2012-04-03T23:46:46Z
1	529	111	Sushi Restaurant	40.677611	-73.963748	-240	2012-04-03T23:47:16Z
1	531	111	Sushi Restaurant	40.702752212783246	-73.99069610553344	-240	2012-04-03T23:47:49Z
1	532	111	Sushi Restaurant	40.687583	-73.989895	-240	2012-04-03T23:48:15Z
1	533	111	Sushi Restaurant	40.67969421204972	-73.97425174713135	-240	2012-04-03T23:48:51Z
1	544	169	Japanese Restaurant	40.70543559708729	-74.00834819812775	-240	2012-04-03T23:51:33Z
1	547	111	Sushi Restaurant	40.59927831004631	-73.99089122857772	-240	2012-04-03T23:52:01Z
1	548	111	Sushi Restaurant	40.65735096699014	-73.9566441016362	-240	2012-04-03T23:52:25Z
1	544	169	Japanese Restaurant	40.70543559708729	-74.00834819812775	-240	2012-04-04T00:00:22Z
1	587	111	Sushi Restaurant	40.69767318211108	-73.99341344833374	-240	2012-04-04T00:10:17Z
1	591	111	Sushi Restaurant	40.68382660694941	-73.99249811668923	-240	2012-04-04T00:12:07Z
1	593	111	Sushi Restaurant	40.66283350513327	-73.98510932922363	-240	2012-04-04T00:13:09Z
1	599	111	Sushi Restaurant	40.60168870449582	-73.99385822217761	-240	2012-04-04T00:13:51Z
1	602	111	Sushi Restaurant	40.68582029687352	-73.99108061251917	-240	2012-04-04T00:14:37Z
1	611	180	Bowling Alley	40.721988	-73.95753616666667	-240	2012-04-04T00:18:45Z
1	614	180	Bowling Alley	40.75739368035236	-73.99330097284587	-240	2012-04-04T00:19:37Z
1	766	56	BBQ Joint	40.74296500867052	-73.97416157683648	-240	2012-04-04T02:16:45Z
1	767	56	BBQ Joint	40.71490463023791	-74.00597249110558	-240	2012-04-04T02:17:04Z
1	769	56	BBQ Joint	40.72535455281855	-73.99751955524731	-240	2012-04-04T02:17:40Z
1	770	56	BBQ Joint	40.76062396359529	-73.98530718776547	-240	2012-04-04T02:18:00Z
1	771	56	BBQ Joint	40.73287356825004	-73.9975941550718	-240	2012-04-04T02:18:21Z
1	773	197	General Entertainment	40.763787515573	-73.99750113487244	-240	2012-04-04T02:19:26Z
1	774	56	BBQ Joint	40.741209362255695	-73.98768424987793	-240	2012-04-04T02:20:09Z
1	881	56	BBQ Joint	40.81151906268103	-73.95027267265735	-240	2012-04-04T05:02:33Z
1	882	56	BBQ Joint	40.71565155215947	-74.00713165618923	-240	2012-04-04T05:03:47Z
1	900	4	Food Truck	40.75795271607545	-73.82915496826172	-240	2012-04-04T05:18:00Z
1	913	56	BBQ Joint	40.754239442120216	-73.99941332076565	-240	2012-04-04T05:47:12Z
1	1	1	Arts & Crafts Store	40.719810375488535	-74.00258103213994	-240	2012-04-04T18:00:09Z
1	941	110	Vegetarian / Vegan Restaurant	40.77722400869847	-73.94946497319927	-240	2012-04-05T08:10:07Z
1	560	110	Vegetarian / Vegan Restaurant	40.78431506310489	-73.95204636182817	-240	2012-04-05T08:11:00Z
1	561	110	Vegetarian / Vegan Restaurant	40.77267158641687	-73.95259166752487	-240	2012-04-05T08:11:59Z
