11	12	11	Café	40.70458850287455	-74.00963933087027	-240	2012-04-03T18:09:59Z
11	1335	18	Office	40.70427457742874	-74.00876136155394	-240	2012-04-04T15:21:45Z
11	1477	4	Food Truck	40.705602	-74.006405	-240	2012-04-04T17:17:26Z
11	12	11	Café	40.70458850287455	-74.00963933087027	-240	2012-04-04T18:34:28Z
11	1916	49	Other Great Outdoors	40.76855690153043	-73.87278280899257	-240	2012-04-06T12:58:28Z
11	1966	6	Coffee Shop	40.74945030267159	-73.88725313654295	-240	2012-04-06T13:40:58Z
11	4535	4	Food Truck	40.75388897574206	-73.98502296872886	-240	2012-04-10T17:14:56Z
11	213	82	Cupcake Shop	40.7055407474374	-74.00825638391181	-240	2012-04-11T13:23:36Z
11	1335	18	Office	40.70427457742874	-74.00876136155394	-240	2012-04-11T14:06:48Z
11	5105	4	Food Truck	40.70331806601356	-74.01032209396362	-240	2012-04-11T17:15:13Z
11	5632	143	Bagel Shop	40.704732	-74.009862	-240	2012-04-12T13:57:22Z
11	1335	18	Office	40.70427457742874	-74.00876136155394	-240	2012-04-12T14:08:40Z
11	4415	4	Food Truck	40.76071577689616	-73.97266387939453	-240	2012-04-12T17:08:17Z
11	454	77	Train Station	40.750794799423865	-73.99357639021292	-240	2012-04-13T01:58:21Z
11	6343	4	Food Truck	40.72288960724417	-73.99785240023978	-240	2012-04-13T17:34:44Z
11	12	11	Café	40.70458850287455	-74.00963933087027	-240	2012-04-13T18:46:49Z
11	1916	49	Other Great Outdoors	40.7669213290948	-73.87277706658702	-240	2012-04-13T22:53:36Z
11	6639	72	Road	40.75961056634999	-73.85473251342773	-240	2012-04-13T23:43:24Z
11	5680	232	Airport	40.69881195801446	-73.8087272644043	-240	2012-04-16T15:47:41Z
11	84	54	Airport	40.645089355976346	-73.7845230102539	-240	2012-04-16T16:54:24Z
11	11626	4	Food Truck	40.744741	-73.981284	-240	2012-04-24T17:35:29Z
11	213	82	Cupcake Shop	40.7055407474374	-74.00825638391181	-240	2012-04-25T13:30:56Z
11	1335	18	Office	40.70427457742874	-74.00876136155394	-240	2012-04-25T13:31:40Z
11	11882	19	Mexican Restaurant	40.707644944175705	-74.00765061378479	-240	2012-04-25T17:23:24Z
11	1264	4	Food Truck	40.76826484861582	-73.9824378490448	-240	2012-04-25T17:58:55Z
11	11898	139	Plaza	40.70577239385624	-74.00823343035094	-240	2012-04-25T18:05:07Z
11	6362	35	Department Store	40.66094628812604	-73.7224412643994	-240	2012-04-26T01:24:11Z
11	5632	143	Bagel Shop	40.704732	-74.009862	-240	2012-04-26T13:55:28Z
11	1335	18	Office	40.70427457742874	-74.00876136155394	-240	2012-04-26T13:58:32Z
11	12275	139	Plaza	40.70326926503271	-74.00871276855469	-240	2012-04-27T14:40:26Z
11	11626	4	Food Truck	40.744741	-73.981284	-240	2012-04-27T17:57:54Z
11	12	11	Café	40.70458850287455	-74.00963933087027	-240	2012-04-27T18:54:09Z
11	12459	84	Bar	40.828413358858334	-73.92549098547816	-240	2012-04-27T21:54:44Z
11	1453	235	Stadium	40.82827721161922	-73.92655344439045	-240	2012-04-27T23:13:35Z
11	383	77	Train Station	40.75280620914171	-73.97717535495758	-240	2012-04-28T03:47:18Z
11	556	77	Train Station	40.745793884066536	-73.90296936035156	-240	2012-04-28T04:09:26Z
11	13340	13	American Restaurant	40.66293116628907	-73.72079372406006	-240	2012-04-29T18:14:58Z
11	6545	37	Mall	40.662664225557165	-73.72021007577132	-240	2012-04-29T19:35:45Z
11	1335	18	Office	40.70427457742874	-74.00876136155394	-240	2012-05-03T13:59:08Z
11	213	82	Cupcake Shop	40.7055407474374	-74.00825638391181	-240	2012-05-04T13:23:42Z
11	1335	18	Office	40.70427457742874	-74.00876136155394	-240	2012-05-04T13:29:28Z
11	14151	176	Garden	40.70466881817266	-74.00944422692616	-240	2012-05-04T16:13:21Z
11	3345	139	Plaza	40.70484714530104	-74.00459289550781	-240	2012-05-04T18:02:34Z
11	4271	19	Mexican Restaurant	40.70428723922974	-74.01012135152561	-240	2012-05-04T21:27:30Z
11	454	77	Train Station	40.750794799423865	-73.99357639021292	-240	2012-05-04T22:44:29Z
11	1916	30	Neighborhood	40.761268375278135	-73.865225315094	-240	2012-05-05T22:38:53Z
11	6639	72	Road	40.75961056634999	-73.85473251342773	-240	2012-05-06T19:32:46Z
11	213	82	Cupcake Shop	40.7055407474374	-74.00825638391181	-240	2012-05-07T13:28:10Z
11	15152	18	Office	40.70410313509037	-74.0083539365148	-240	2012-05-07T13:34:46Z
11	11667	344	Financial or Legal Service	40.7047	-74.007034	-240	2012-05-07T17:12:06Z
11	4585	4	Food Truck	40.714358	-74.016556	-240	2012-05-07T17:44:44Z
11	8277	4	Food Truck	40.74234739360883	-73.98940086364746	-240	2012-05-07T17:56:50Z
11	1143	139	Plaza	40.7133335138603	-74.01606043481961	-240	2012-05-07T17:57:21Z
11	12	11	Café	40.70466573669143	-74.00939832008685	-240	2012-05-07T19:40:40Z
11	4535	4	Food Truck	40.75388897574206	-73.98502296872886	-240	2012-05-08T17:00:11Z
11	15152	18	Office	40.70410313509037	-74.0083539365148	-240	2012-05-09T15:27:09Z
11	15779	4	Food Truck	40.7586669921875	-73.97130584716797	-240	2012-05-09T16:57:27Z
11	213	82	Cupcake Shop	40.7055407474374	-74.00825638391181	-240	2012-05-11T13:26:12Z
11	16278	139	Plaza	40.70436104822411	-74.00776862015051	-240	2012-05-11T17:40:09Z
11	12	11	Café	40.70466573669143	-74.00939832008685	-240	2012-05-11T19:55:46Z
11	454	77	Train Station	40.750794799423865	-73.99357639021292	-240	2012-05-11T22:05:49Z
11	8964	77	Train Station	40.75037469538712	-73.99209065704919	-240	2012-05-11T22:06:20Z
11	8291	4	Food Truck	40.72931121947416	-73.98922693741638	-240	2012-05-14T17:25:52Z
11	213	82	Cupcake Shop	40.7055407474374	-74.00825638391181	-240	2012-05-14T17:57:51Z
11	15152	18	Office	40.70422097277118	-74.00814735447314	-240	2012-05-14T17:58:17Z
11	931	67	Hotel	40.76224486711165	-73.9792871763928	-240	2012-05-15T15:31:05Z
11	11866	280	Brewery	40.760914875372016	-73.98075342178345	-240	2012-05-15T17:56:32Z
11	17674	210	Convention Center	40.76219865600018	-73.97913184155477	-240	2012-05-15T18:41:15Z
11	7616	183	Bar	40.74421527986642	-73.9885380368106	-240	2012-05-15T22:52:14Z
11	454	77	Train Station	40.750794799423865	-73.99357639021292	-240	2012-05-16T00:55:20Z
11	4165	77	Train Station	40.75045695274859	-73.99123556287765	-240	2012-05-16T00:57:16Z
11	11866	280	Brewery	40.760914875372016	-73.98075342178345	-240	2012-05-16T17:54:39Z
