3	3	3	Home (private)	40.716161684843215	-73.88307005845945	-240	2012-04-03T18:02:24Z
3	114	45	Salon / Barbershop	40.71285903453827	-73.87741935714287	-240	2012-04-03T19:34:56Z
3	3	3	Home (private)	40.716161684843215	-73.88307005845945	-240	2012-04-03T22:37:23Z
3	565	91	Bar	40.71285367012024	-73.87896	-240	2012-04-04T00:01:07Z
3	3	3	Home (private)	40.716161684843215	-73.88307005845945	-240	2012-04-04T04:30:56Z
3	3	3	Home (private)	40.716161684843215	-73.88307005845945	-240	2012-04-04T19:11:27Z
3	3	3	Home (private)	40.716161684843215	-73.88307005845945	-240	2012-04-07T18:04:57Z
3	2619	7	Bus Station	40.70934674544578	-73.95964980125427	-240	2012-04-07T21:01:38Z
3	2719	49	Other Great Outdoors	40.703714194782535	-73.78909246273419	-240	2012-04-07T22:28:27Z
3	2720	72	Road	40.70315383093926	-73.79921460749057	-240	2012-04-07T22:28:44Z
3	537	21	Subway	40.708411471755454	-73.95790636539459	-240	2012-04-07T23:45:08Z
3	2887	7	Bus Station	40.70596398723855	-73.89679607653706	-240	2012-04-08T00:36:40Z
3	3069	49	Other Great Outdoors	40.75971165100758	-73.82953774226677	-240	2012-04-08T04:08:51Z
3	3070	7	Bus Station	40.7573338340372	-73.82946881825809	-240	2012-04-08T04:09:02Z
3	3101	72	Road	40.70228792911093	-73.88196470031359	-240	2012-04-08T05:17:19Z
3	3	3	Home (private)	40.716161684843215	-73.88307005845945	-240	2012-04-08T05:41:52Z
3	3	3	Home (private)	40.716161684843215	-73.88307005845945	-240	2012-04-08T17:29:42Z
3	3367	63	Church	40.720257272528194	-73.8318926314649	-240	2012-04-08T17:31:21Z
3	3419	96	Food & Drink Shop	40.70566047104496	-73.89644622802734	-240	2012-04-08T18:19:38Z
3	3431	31	Bus Station	40.70615905707933	-73.89630228963256	-240	2012-04-08T18:27:45Z
3	2619	7	Bus Station	40.70934674544578	-73.95964980125427	-240	2012-04-08T18:55:55Z
3	300	30	Neighborhood	40.71343536379427	-73.95807266235352	-240	2012-04-08T18:56:04Z
3	3458	31	Bus Station	40.71034280601823	-73.96110971663865	-240	2012-04-08T18:56:15Z
3	3	3	Home (private)	40.716161684843215	-73.88307005845945	-240	2012-04-09T17:55:45Z
3	3	3	Home (private)	40.716161684843215	-73.88307005845945	-240	2012-04-10T06:47:05Z
3	3	3	Home (private)	40.716161684843215	-73.88307005845945	-240	2012-04-10T18:12:38Z
3	3	3	Home (private)	40.716161684843215	-73.88307005845945	-240	2012-04-10T23:39:51Z
3	5137	31	Bus Station	40.69988847481376	-73.91055270695709	-240	2012-04-11T18:09:55Z
3	3069	49	Other Great Outdoors	40.75971165100758	-73.82953774226677	-240	2012-04-11T19:36:15Z
3	3101	72	Road	40.70228792911093	-73.88196470031359	-240	2012-04-12T02:10:44Z
3	3	3	Home (private)	40.716161684843215	-73.88307005845945	-240	2012-04-12T02:34:50Z
3	3	3	Home (private)	40.716161684843215	-73.88307005845945	-240	2012-04-12T06:29:06Z
3	3431	31	Bus Station	40.70615905707933	-73.89630228963256	-240	2012-04-12T20:58:34Z
3	3069	49	Other Great Outdoors	40.75971165100758	-73.82953774226677	-240	2012-04-12T22:49:49Z
3	3070	7	Bus Station	40.7573338340372	-73.82946881825809	-240	2012-04-12T22:50:05Z
3	3	3	Home (private)	40.716161684843215	-73.88307005845945	-240	2012-04-13T02:15:58Z
3	6154	76	School	40.698624	-73.921068	-240	2012-04-13T06:41:01Z
3	6160	37	Mall	40.70827937415234	-73.85957483212269	-240	2012-04-13T08:08:44Z
3	3	3	Home (private)	40.716161684843215	-73.88307005845945	-240	2012-04-13T16:31:49Z
3	6326	30	Neighborhood	40.71419691809495	-73.88005255954214	-240	2012-04-13T17:05:21Z
3	6402	7	Bus Station	40.75695544435562	-73.83028441748786	-240	2012-04-13T19:32:04Z
3	3069	49	Other Great Outdoors	40.75971165100758	-73.82953774226677	-240	2012-04-13T19:38:35Z
3	6448	28	Sandwich Place	40.70608377456665	-73.8967843	-240	2012-04-13T20:51:19Z
3	6475	21	Subway	40.70601833122571	-73.89674663543701	-240	2012-04-13T21:22:07Z
3	6588	21	Subway	40.75947866655109	-73.83009851177542	-240	2012-04-13T22:59:42Z
3	6402	7	Bus Station	40.75695544435562	-73.83028441748786	-240	2012-04-13T22:59:55Z
3	6659	21	Subway	40.69968229504451	-73.91182065010071	-240	2012-04-14T00:04:31Z
3	6661	197	General Entertainment	40.71645970261695	-73.96069071088378	-240	2012-04-14T00:05:07Z
3	67	30	Neighborhood	40.75951304689015	-73.83147239685059	-240	2012-04-14T01:10:21Z
3	6588	21	Subway	40.75947866655109	-73.83009851177542	-240	2012-04-14T01:10:38Z
3	565	91	Bar	40.71285367012024	-73.87896	-240	2012-04-14T02:24:51Z
3	3	3	Home (private)	40.716161684843215	-73.88307005845945	-240	2012-04-14T06:07:22Z
3	3	3	Home (private)	40.716161684843215	-73.88307005845945	-240	2012-04-14T18:13:47Z
3	3419	96	Food & Drink Shop	40.70566047104496	-73.89644622802734	-240	2012-04-14T20:03:09Z
3	3458	31	Bus Station	40.71034280601823	-73.96110971663865	-240	2012-04-14T21:04:53Z
3	2619	7	Bus Station	40.70934674544578	-73.95964980125427	-240	2012-04-14T21:05:04Z
3	2719	49	Other Great Outdoors	40.703714194782535	-73.78909246273419	-240	2012-04-14T22:30:08Z
3	7387	78	General Travel	40.707714827531525	-73.78996567597189	-240	2012-04-14T22:30:22Z
3	3458	31	Bus Station	40.71034280601823	-73.96110971663865	-240	2012-04-14T23:42:47Z
3	300	30	Neighborhood	40.71343536379427	-73.95807266235352	-240	2012-04-14T23:43:03Z
3	7475	7	Bus Station	40.71260970643985	-73.90064297825872	-240	2012-04-15T00:10:17Z
3	7478	26	Pizza Place	40.712162	-73.90016047	-240	2012-04-15T00:10:37Z
3	7502	3	Home (private)	40.70795675297626	-73.89482953406639	-240	2012-04-15T00:38:30Z
3	5137	31	Bus Station	40.70003065352913	-73.91076513479003	-240	2012-04-15T01:11:26Z
3	6659	21	Subway	40.69968229504451	-73.91182065010071	-240	2012-04-15T03:14:03Z
3	3	3	Home (private)	40.716161684843215	-73.88307005845945	-240	2012-04-15T05:31:00Z
3	3	3	Home (private)	40.716161684843215	-73.88307005845945	-240	2012-04-15T17:06:13Z
3	7846	3	Home (private)	40.71448092304508	-73.87130987645999	-240	2012-04-15T17:51:57Z
3	3419	96	Food & Drink Shop	40.70566047104496	-73.89644622802734	-240	2012-04-15T18:25:05Z
3	3458	31	Bus Station	40.71034280601823	-73.96110971663865	-240	2012-04-15T18:57:27Z
3	2619	7	Bus Station	40.70934674544578	-73.95964980125427	-240	2012-04-15T18:57:39Z
3	300	30	Neighborhood	40.71343536379427	-73.95807266235352	-240	2012-04-15T18:57:52Z
3	2719	49	Other Great Outdoors	40.703714194782535	-73.78909246273419	-240	2012-04-15T20:24:10Z
3	7387	78	General Travel	40.707714827531525	-73.78996567597189	-240	2012-04-15T20:24:29Z
3	3431	31	Bus Station	40.70615905707933	-73.89630228963256	-240	2012-04-15T21:35:48Z
3	3	3	Home (private)	40.716161684843215	-73.88307005845945	-240	2012-04-16T17:56:25Z
3	6326	30	Neighborhood	40.71419691809495	-73.88005255954214	-240	2012-04-16T18:24:40Z
3	3	3	Home (private)	40.716161684843215	-73.88307005845945	-240	2012-04-16T19:23:25Z
3	3	3	Home (private)	40.716161684843215	-73.88307005845945	-240	2012-04-17T16:59:03Z
3	8568	72	Road	40.70940575557775	-73.83814731068782	-240	2012-04-17T17:19:11Z
3	84	54	Airport	40.645089355976346	-73.7845230102539	-240	2012-04-17T17:19:46Z
3	114	45	Salon / Barbershop	40.71285903453827	-73.87741935714287	-240	2012-04-17T18:58:31Z
3	3	3	Home (private)	40.716161684843215	-73.88307005845945	-240	2012-04-17T21:47:13Z
3	6326	30	Neighborhood	40.71419691809495	-73.88005255954214	-240	2012-04-18T00:11:33Z
3	3419	96	Food & Drink Shop	40.70566047104496	-73.89644622802734	-240	2012-04-18T18:22:13Z
3	3431	31	Bus Station	40.70615905707933	-73.89630228963256	-240	2012-04-18T18:22:25Z
3	6402	7	Bus Station	40.75695544435562	-73.83028441748786	-240	2012-04-18T20:09:08Z
3	5137	31	Bus Station	40.70003065352913	-73.91076513479003	-240	2012-04-18T21:19:49Z
3	6475	21	Subway	40.70601833122571	-73.89674663543701	-240	2012-04-19T00:22:47Z
3	2887	7	Bus Station	40.70596398723855	-73.89679607653706	-240	2012-04-19T02:38:40Z
3	7846	3	Home (private)	40.71448092304508	-73.87130987645999	-240	2012-04-19T03:19:45Z
3	3	3	Home (private)	40.716161684843215	-73.88307005845945	-240	2012-04-19T03:20:29Z
3	3	3	Home (private)	40.716161684843215	-73.88307005845945	-240	2012-04-19T07:42:22Z
3	2887	7	Bus Station	40.70596398723855	-73.89679607653706	-240	2012-04-19T18:13:28Z
3	3419	96	Food & Drink Shop	40.70566047104496	-73.89644622802734	-240	2012-04-19T18:13:48Z
3	3431	31	Bus Station	40.70615905707933	-73.89630228963256	-240	2012-04-19T18:28:46Z
3	9672	7	Bus Station	40.69934972516291	-73.91098904495772	-240	2012-04-20T00:04:43Z
3	9679	72	Road	40.704781329356535	-73.92104751293316	-240	2012-04-20T00:25:31Z
3	6154	76	School	40.698624	-73.921068	-240	2012-04-20T02:54:38Z
3	3	3	Home (private)	40.716161684843215	-73.88307005845945	-240	2012-04-20T02:56:25Z
3	8568	72	Road	40.70924809059246	-73.84221360744998	-240	2012-04-20T04:27:18Z
3	1714	80	Fast Food Restaurant	40.71203660068802	-73.85928153991699	-240	2012-04-20T06:01:25Z
3	3	3	Home (private)	40.716161684843215	-73.88307005845945	-240	2012-04-20T08:23:02Z
3	3	3	Home (private)	40.716161684843215	-73.88307005845945	-240	2012-04-20T17:13:32Z
3	6475	21	Subway	40.70601833122571	-73.89674663543701	-240	2012-04-20T18:09:56Z
3	3419	96	Food & Drink Shop	40.70566047104496	-73.89644622802734	-240	2012-04-20T18:16:02Z
3	5137	31	Bus Station	40.70003065352913	-73.91076513479003	-240	2012-04-20T18:42:28Z
3	6402	7	Bus Station	40.75695544435562	-73.83028441748786	-240	2012-04-20T20:08:11Z
3	3069	49	Other Great Outdoors	40.7595847386287	-73.82997426043062	-240	2012-04-20T20:08:25Z
3	3	3	Home (private)	40.716161684843215	-73.88307005845945	-240	2012-04-21T04:20:04Z
3	3	3	Home (private)	40.716161684843215	-73.88307005845945	-240	2012-04-21T09:18:26Z
3	3	3	Home (private)	40.716161684843215	-73.88307005845945	-240	2012-04-21T17:22:06Z
3	10591	78	General Travel	40.71327789941881	-73.90756146881994	-240	2012-04-21T20:05:14Z
3	10653	80	Fast Food Restaurant	40.71430718	-73.9007289	-240	2012-04-22T00:12:44Z
3	6659	21	Subway	40.69968229504451	-73.91182065010071	-240	2012-04-22T03:10:12Z
3	8568	72	Road	40.70924809059246	-73.84221360744998	-240	2012-04-22T05:29:49Z
3	3	3	Home (private)	40.716161684843215	-73.88307005845945	-240	2012-04-22T05:30:08Z
3	10810	351	Gaming Cafe	40.71010199461065	-73.86237729447787	-240	2012-04-22T07:13:01Z
3	3	3	Home (private)	40.716161684843215	-73.88307005845945	-240	2012-04-22T17:01:16Z
3	2619	7	Bus Station	40.70934674544578	-73.95964980125427	-240	2012-04-22T18:53:53Z
