7	7	7	Bus Station	40.77942173066975	-73.95534113280371	-240	2012-04-03T18:04:42Z
7	111	63	Church	40.758505337427664	-73.97652626037598	-240	2012-04-03T19:33:21Z
7	601	3	Home (private)	40.87408084850335	-73.88307005845945	-240	2012-04-04T00:14:11Z
7	1031	21	Subway	40.873074871194376	-73.88679027557373	-240	2012-04-04T11:35:35Z
7	1031	21	Subway	40.873074871194376	-73.88679027557373	-240	2012-04-05T11:50:38Z
7	601	3	Home (private)	40.87408084850335	-73.88307005845945	-240	2012-04-06T16:08:07Z
7	1031	21	Subway	40.873074871194376	-73.88679027557373	-240	2012-04-06T16:08:23Z
7	641	22	Park	40.75372797263211	-73.98368835767094	-240	2012-04-07T16:10:33Z
7	2381	35	Department Store	40.748512	-73.988708	-240	2012-04-07T17:46:59Z
7	1031	21	Subway	40.873074871194376	-73.88679027557373	-240	2012-04-08T13:17:51Z
7	3243	63	Church	40.80396143368935	-73.96288904600681	-240	2012-04-08T14:22:26Z
7	1506	21	Subway	40.76799670467506	-73.98189067840576	-240	2012-04-08T17:50:26Z
7	1031	21	Subway	40.873074871194376	-73.88679027557373	-240	2012-04-10T11:42:24Z
7	1031	21	Subway	40.873074871194376	-73.88679027557373	-240	2012-04-12T11:39:34Z
7	5629	18	Office	40.75249644128225	-73.9898295272626	-240	2012-04-12T13:53:34Z
7	4719	207	Movie Theater	40.74492342607472	-73.9980360386088	-240	2012-04-12T23:41:11Z
7	6063	21	Subway	40.74590514014295	-73.99804159998894	-240	2012-04-13T02:03:07Z
7	1031	21	Subway	40.873074871194376	-73.88679027557373	-240	2012-04-13T11:45:52Z
7	5629	18	Office	40.75249644128225	-73.9898295272626	-240	2012-04-13T21:27:50Z
7	6626	153	Theater	40.72824639390439	-73.98496284283048	-240	2012-04-13T23:37:13Z
7	601	3	Home (private)	40.87408084850335	-73.88307005845945	-240	2012-04-14T02:53:46Z
7	1031	21	Subway	40.873074871194376	-73.88679027557373	-240	2012-04-14T15:22:53Z
7	2545	279	Movie Theater	40.7569743825982	-73.98877355904663	-240	2012-04-14T16:31:52Z
7	1031	21	Subway	40.873074871194376	-73.88679027557373	-240	2012-04-15T11:17:38Z
